ROTA;LOCALIDADE;REGIÃO;VALOR_UNITÁRIO
46858;Sweden - Mobile;LDIM;1,171500
46519;Sweden - Mobile;LDIM;1,171500
46673;Sweden - Mobile;LDIM;1,171500
46674;Sweden - Mobile;LDIM;1,171500
46675;Sweden - Mobile;LDIM;1,171500
4610;Sweden - Mobile;LDIM;1,171500
4674;Sweden - Mobile;LDIM;1,171500
4675;Sweden - Mobile;LDIM;1,171500
4676;Sweden - Mobile;LDIM;1,171500
4678;Sweden - Mobile;LDIM;1,171500
468;Sweden - Stockholm;LDIF;0,059300
41;Switzerland;LDIF;0,086300
4187;Switzerland - Mobile;LDIM;3,334400
4189;Switzerland - Mobile;LDIM;3,334400
4190;Switzerland - Mobile;LDIM;3,334400
4198092;Switzerland - Mobile;LDIM;3,334400
4198093;Switzerland - Mobile;LDIM;3,334400
4198094;Switzerland - Mobile;LDIM;3,334400
4174;Switzerland - Mobile;LDIM;3,334400
4175;Switzerland - Mobile;LDIM;3,334400
4176;Switzerland - Mobile;LDIM;3,334400
4177;Switzerland - Mobile;LDIM;3,334400
4178;Switzerland - Mobile;LDIM;3,334400
4184;Switzerland - Mobile;LDIM;3,334400
4179;Switzerland - Mobile;LDIM;3,334400
4186;Switzerland - Mobile;LDIM;3,334400
4144;Switzerland - Zurich;LDIF;0,086300
4143;Switzerland - Zurich;LDIF;0,086300
963;Syria;LDIF;6,000000
9639;Syria - Mobile;LDIM;4,710000
886;Taiwan;LDIF;0,103800
8869;Taiwan - Mobile;LDIM;0,416300
88660;Taiwan - Mobile;LDIM;0,416300
88670;Taiwan - Mobile;LDIM;0,416300
886910;Taiwan - Mobile - CHT;LDIM;0,416300
886933;Taiwan - Mobile - CHT;LDIM;0,416300
8869341;Taiwan - Mobile - CHT;LDIM;0,416300
8869651;Taiwan - Mobile - CHT;LDIM;0,416300
8869653;Taiwan - Mobile - CHT;LDIM;0,416300
8869658;Taiwan - Mobile - CHT;LDIM;0,416300
8869665;Taiwan - Mobile - CHT;LDIM;0,416300
886978;Taiwan - Mobile - CHT;LDIM;0,416300
886991;Taiwan - Mobile - CHT;LDIM;0,416300
886905;Taiwan - Mobile - CHT;LDIM;0,416300
886911;Taiwan - Mobile - CHT;LDIM;0,416300
886932;Taiwan - Mobile - CHT;LDIM;0,416300
8869340;Taiwan - Mobile - CHT;LDIM;0,416300
8869650;Taiwan - Mobile - CHT;LDIM;0,416300
8869652;Taiwan - Mobile - CHT;LDIM;0,416300
8869664;Taiwan - Mobile - CHT;LDIM;0,416300
8869666;Taiwan - Mobile - CHT;LDIM;0,416300
886975;Taiwan - Mobile - CHT;LDIM;0,416300
886988;Taiwan - Mobile - CHT;LDIM;0,416300
886912;Taiwan - Mobile - CHT;LDIM;0,416300
886919;Taiwan - Mobile - CHT;LDIM;0,416300
886921;Taiwan - Mobile - CHT;LDIM;0,416300
886928;Taiwan - Mobile - CHT;LDIM;0,416300
8869654;Taiwan - Mobile - CHT;LDIM;0,416300
8869655;Taiwan - Mobile - CHT;LDIM;0,416300
8869656;Taiwan - Mobile - CHT;LDIM;0,416300
8869657;Taiwan - Mobile - CHT;LDIM;0,416300
8869342;Taiwan - Mobile - CHT;LDIM;0,416300
8869343;Taiwan - Mobile - CHT;LDIM;0,416300
8869344;Taiwan - Mobile - CHT;LDIM;0,416300
886937;Taiwan - Mobile - CHT;LDIM;0,416300
886963;Taiwan - Mobile - CHT;LDIM;0,416300
8869667;Taiwan - Mobile - CHT;LDIM;0,416300
886972;Taiwan - Mobile - CHT;LDIM;0,416300
8869740;Taiwan - Mobile - CHT;LDIM;0,416300
8869741;Taiwan - Mobile - CHT;LDIM;0,416300
8862;Taiwan - Taipei;LDIF;0,103800
992;Tajikistan (Russian Fed.);LDIF;0,690600
255;Tanzania;LDIF;1,403500
25568;Tanzania - Mobile;LDIM;1,746500
2557;Tanzania - Mobile;LDIM;1,746500
25541;Tanzania - Mobile;LDIM;1,746500
25561;Tanzania - Mobile;LDIM;1,746500
25562;Tanzania - Mobile;LDIM;1,746500
25566;Tanzania - Mobile;LDIM;1,746500
25565;Tanzania - Mobile;LDIM;1,746500
25567;Tanzania - Mobile;LDIM;1,746500
66;Thailand;LDIF;0,119200
662;Thailand - Bangkok;LDIF;0,119200
668;Thailand - Mobile;LDIM;0,120000
666;Thailand - Mobile;LDIM;0,120000
669;Thailand - Mobile;LDIM;0,120000
228;Togo;LDIF;1,403500
22875;Togo - Mobile;LDIM;1,746500
22876;Togo - Mobile;LDIM;1,746500
22881;Togo - Mobile;LDIM;1,746500
22882;Togo - Mobile;LDIM;1,746500
2280;Togo - Mobile;LDIM;1,746500
22852;Togo - Mobile;LDIM;1,746500
22853;Togo - Mobile;LDIM;1,746500
22860;Togo - Mobile;LDIM;1,746500
22887;Togo - Mobile;LDIM;1,746500
2289;Togo - Mobile;LDIM;1,746500
22885;Togo - Mobile;LDIM;1,746500
22870;Togo - Mobile;LDIM;1,746500
22872;Togo - Mobile;LDIM;1,746500
22874;Togo - Mobile;LDIM;1,746500
22883;Togo - Mobile;LDIM;1,746500
22871;Togo - Mobile;LDIM;1,746500
22873;Togo - Mobile;LDIM;1,746500
22884;Togo - Mobile;LDIM;1,746500
22886;Togo - Mobile;LDIM;1,746500
676;Tonga;LDIF;1,267900
67613;Tonga - Mobile;LDIM;1,677800
67615;Tonga - Mobile;LDIM;1,677800
67647;Tonga - Mobile;LDIM;1,677800
67649;Tonga - Mobile;LDIM;1,677800
67658;Tonga - Mobile;LDIM;1,677800
67661;Tonga - Mobile;LDIM;1,677800
67666;Tonga - Mobile;LDIM;1,677800
67668;Tonga - Mobile;LDIM;1,677800
67682;Tonga - Mobile;LDIM;1,677800
67686;Tonga - Mobile;LDIM;1,677800
67614;Tonga - Mobile;LDIM;1,677800
67616;Tonga - Mobile;LDIM;1,677800
67646;Tonga - Mobile;LDIM;1,677800
67648;Tonga - Mobile;LDIM;1,677800
67652;Tonga - Mobile;LDIM;1,677800
67657;Tonga - Mobile;LDIM;1,677800
67659;Tonga - Mobile;LDIM;1,677800
67667;Tonga - Mobile;LDIM;1,677800
67674;Tonga - Mobile;LDIM;1,677800
67684;Tonga - Mobile;LDIM;1,677800
67687;Tonga - Mobile;LDIM;1,677800
67612;Tonga - Mobile;LDIM;1,677800
67653;Tonga - Mobile;LDIM;1,677800
67654;Tonga - Mobile;LDIM;1,677800
67655;Tonga - Mobile;LDIM;1,677800
67656;Tonga - Mobile;LDIM;1,677800
67675;Tonga - Mobile;LDIM;1,677800
67676;Tonga - Mobile;LDIM;1,677800
67677;Tonga - Mobile;LDIM;1,677800
67678;Tonga - Mobile;LDIM;1,677800
67681;Tonga - Mobile;LDIM;1,677800
67617;Tonga - Mobile;LDIM;1,677800
67618;Tonga - Mobile;LDIM;1,677800
67619;Tonga - Mobile;LDIM;1,677800
67645;Tonga - Mobile;LDIM;1,677800
67662;Tonga - Mobile;LDIM;1,677800
67663;Tonga - Mobile;LDIM;1,677800
67664;Tonga - Mobile;LDIM;1,677800
67665;Tonga - Mobile;LDIM;1,677800
67688;Tonga - Mobile;LDIM;1,677800
67689;Tonga - Mobile;LDIM;1,677800
1868;Trinidad and Tobago;LDIF;0,687700
1868273;Trinidad and Tobago - Mobile;LDIM;1,639000
1868275;Trinidad and Tobago - Mobile;LDIM;1,639000
1868285;Trinidad and Tobago - Mobile;LDIM;1,639000
1868287;Trinidad and Tobago - Mobile;LDIM;1,639000
1868420;Trinidad and Tobago - Mobile;LDIM;1,639000
186846;Trinidad and Tobago - Mobile;LDIM;1,639000
18687;Trinidad and Tobago - Mobile;LDIM;1,639000
1868272;Trinidad and Tobago - Mobile;LDIM;1,639000
1868274;Trinidad and Tobago - Mobile;LDIM;1,639000
1868286;Trinidad and Tobago - Mobile;LDIM;1,639000
1868288;Trinidad and Tobago - Mobile;LDIM;1,639000
1868421;Trinidad and Tobago - Mobile;LDIM;1,639000
186847;Trinidad and Tobago - Mobile;LDIM;1,639000
186868;Trinidad and Tobago - Mobile;LDIM;1,639000
1868276;Trinidad and Tobago - Mobile;LDIM;1,639000
1868277;Trinidad and Tobago - Mobile;LDIM;1,639000
1868278;Trinidad and Tobago - Mobile;LDIM;1,639000
1868279;Trinidad and Tobago - Mobile;LDIM;1,639000
186848;Trinidad and Tobago - Mobile;LDIM;1,639000
186849;Trinidad and Tobago - Mobile;LDIM;1,639000
1868620;Trinidad and Tobago - Mobile;LDIM;1,639000
1868678;Trinidad and Tobago - Mobile;LDIM;1,639000
1868271;Trinidad and Tobago - Mobile;LDIM;1,639000
1868289;Trinidad and Tobago - Mobile;LDIM;1,639000
186829;Trinidad and Tobago - Mobile;LDIM;1,639000
18683;Trinidad and Tobago - Mobile;LDIM;1,639000
186840;Trinidad and Tobago - Mobile;LDIM;1,639000
186841;Trinidad and Tobago - Mobile;LDIM;1,639000
216;Tunisia;LDIF;1,403500
2163;Tunisia - Mobile;LDIM;1,746500
21640;Tunisia - Mobile;LDIM;1,746500
21641;Tunisia - Mobile;LDIM;1,746500
21642;Tunisia - Mobile;LDIM;1,746500
2169;Tunisia - Mobile;LDIM;1,746500
2162;Tunisia - Mobile;LDIM;1,746500
2165;Tunisia - Mobile;LDIM;1,746500
90;Turkey;LDIF;0,260700
90216;Turkey - Istanbul;LDIF;0,260700
90212;Turkey - Istanbul;LDIF;0,260700
905;Turkey - Mobile;LDIM;1,058800
90850;Turkey - Mobile;LDIM;1,058800
993;Turkmenistan;LDIF;0,690600
9931431;Turkmenistan - Mobile;LDIM;1,517400
9933221;Turkmenistan - Mobile;LDIM;1,517400
9932221;Turkmenistan - Mobile;LDIM;1,517400
9934221;Turkmenistan - Mobile;LDIM;1,517400
9935223;Turkmenistan - Mobile;LDIM;1,517400
9936;Turkmenistan - Mobile;LDIM;1,517400
9931230;Turkmenistan - Mobile;LDIM;1,517400
1649;Turks and Caicos Islands;LDIF;0,687700
1649232;Turks and Caicos Islands - Mobile;LDIM;1,639000
1649242;Turks and Caicos Islands - Mobile;LDIM;1,639000
16493;Turks and Caicos Islands - Mobile;LDIM;1,639000
164944;Turks and Caicos Islands - Mobile;LDIM;1,639000
1649244;Turks and Caicos Islands - Mobile;LDIM;1,639000
1649245;Turks and Caicos Islands - Mobile;LDIM;1,639000
1649246;Turks and Caicos Islands - Mobile;LDIM;1,639000
1649247;Turks and Caicos Islands - Mobile;LDIM;1,639000
1649231;Turks and Caicos Islands - Mobile;LDIM;1,639000
1649241;Turks and Caicos Islands - Mobile;LDIM;1,639000
1649243;Turks and Caicos Islands - Mobile;LDIM;1,639000
1649249;Turks and Caicos Islands - Mobile;LDIM;1,639000
164943;Turks and Caicos Islands - Mobile;LDIM;1,639000
1649724;Turks and Caicos Islands - Mobile;LDIM;1,639000
688;Tuvalu;LDIF;6,000000
6886;Tuvalu - Mobile;LDIM;4,710000
6887;Tuvalu - Mobile;LDIM;4,710000
6888;Tuvalu - Mobile;LDIM;4,710000
6889;Tuvalu - Mobile;LDIM;4,710000
971;U.A.E. (United Arab Emirates);LDIF;0,940000
97150;U.A.E. - Mobile (United Arab Emirates);LDIM;0,920000
97156;U.A.E. - Mobile (United Arab Emirates);LDIM;0,920000
97155;U.A.E. - Mobile (United Arab Emirates);LDIM;0,920000
1340;U.S. Virgin Islands;LDIF;0,090000
1205;U.S.A - Mainland;LDIF;0,088000
1207;U.S.A - Mainland;LDIF;0,088000
1213;U.S.A - Mainland;LDIF;0,088000
1215;U.S.A - Mainland;LDIF;0,088000
1217;U.S.A - Mainland;LDIF;0,088000
1225;U.S.A - Mainland;LDIF;0,088000
1229;U.S.A - Mainland;LDIF;0,088000
1252;U.S.A - Mainland;LDIF;0,088000
1254;U.S.A - Mainland;LDIF;0,088000
1272;U.S.A - Mainland;LDIF;0,088000
1281;U.S.A - Mainland;LDIF;0,088000
1304;U.S.A - Mainland;LDIF;0,088000
1307;U.S.A - Mainland;LDIF;0,088000
1315;U.S.A - Mainland;LDIF;0,088000
1317;U.S.A - Mainland;LDIF;0,088000
1324;U.S.A - Mainland;LDIF;0,088000
1327;U.S.A - Mainland;LDIF;0,088000
1337;U.S.A - Mainland;LDIF;0,088000
1346;U.S.A - Mainland;LDIF;0,088000
1380;U.S.A - Mainland;LDIF;0,088000
1386;U.S.A - Mainland;LDIF;0,088000
1408;U.S.A - Mainland;LDIF;0,088000
1410;U.S.A - Mainland;LDIF;0,088000
1417;U.S.A - Mainland;LDIF;0,088000
1423;U.S.A - Mainland;LDIF;0,088000
1440;U.S.A - Mainland;LDIF;0,088000
1443;U.S.A - Mainland;LDIF;0,088000
1478;U.S.A - Mainland;LDIF;0,088000
1480;U.S.A - Mainland;LDIF;0,088000
1503;U.S.A - Mainland;LDIF;0,088000
1505;U.S.A - Mainland;LDIF;0,088000
1515;U.S.A - Mainland;LDIF;0,088000
1517;U.S.A - Mainland;LDIF;0,088000
1539;U.S.A - Mainland;LDIF;0,088000
1541;U.S.A - Mainland;LDIF;0,088000
1561;U.S.A - Mainland;LDIF;0,088000
1563;U.S.A - Mainland;LDIF;0,088000
1574;U.S.A - Mainland;LDIF;0,088000
1580;U.S.A - Mainland;LDIF;0,088000
1606;U.S.A - Mainland;LDIF;0,088000
1608;U.S.A - Mainland;LDIF;0,088000
1615;U.S.A - Mainland;LDIF;0,088000
1617;U.S.A - Mainland;LDIF;0,088000
1629;U.S.A - Mainland;LDIF;0,088000
1631;U.S.A - Mainland;LDIF;0,088000
1660;U.S.A - Mainland;LDIF;0,088000
1662;U.S.A - Mainland;LDIF;0,088000
1689;U.S.A - Mainland;LDIF;0,088000
1701;U.S.A - Mainland;LDIF;0,088000
1710;U.S.A - Mainland;LDIF;0,088000
1713;U.S.A - Mainland;LDIF;0,088000
1720;U.S.A - Mainland;LDIF;0,088000
1725;U.S.A - Mainland;LDIF;0,088000
1737;U.S.A - Mainland;LDIF;0,088000
1747;U.S.A - Mainland;LDIF;0,088000
1757;U.S.A - Mainland;LDIF;0,088000
1765;U.S.A - Mainland;LDIF;0,088000
1770;U.S.A - Mainland;LDIF;0,088000
1785;U.S.A - Mainland;LDIF;0,088000
1800;U.S.A - Mainland;LDIF;0,088000
1805;U.S.A - Mainland;LDIF;0,088000
1810;U.S.A - Mainland;LDIF;0,088000
1813;U.S.A - Mainland;LDIF;0,088000
1818;U.S.A - Mainland;LDIF;0,088000
1828;U.S.A - Mainland;LDIF;0,088000
1844;U.S.A - Mainland;LDIF;0,088000
1847;U.S.A - Mainland;LDIF;0,088000
1857;U.S.A - Mainland;LDIF;0,088000
1859;U.S.A - Mainland;LDIF;0,088000
1862;U.S.A - Mainland;LDIF;0,088000
1870;U.S.A - Mainland;LDIF;0,088000
1877;U.S.A - Mainland;LDIF;0,088000
1904;U.S.A - Mainland;LDIF;0,088000
1908;U.S.A - Mainland;LDIF;0,088000
1916;U.S.A - Mainland;LDIF;0,088000
1918;U.S.A - Mainland;LDIF;0,088000
1929;U.S.A - Mainland;LDIF;0,088000
1935;U.S.A - Mainland;LDIF;0,088000
1949;U.S.A - Mainland;LDIF;0,088000
1952;U.S.A - Mainland;LDIF;0,088000
1973;U.S.A - Mainland;LDIF;0,088000
1979;U.S.A - Mainland;LDIF;0,088000
1208;U.S.A - Mainland;LDIF;0,088000
1209;U.S.A - Mainland;LDIF;0,088000
1210;U.S.A - Mainland;LDIF;0,088000
1212;U.S.A - Mainland;LDIF;0,088000
1234;U.S.A - Mainland;LDIF;0,088000
1239;U.S.A - Mainland;LDIF;0,088000
1240;U.S.A - Mainland;LDIF;0,088000
1248;U.S.A - Mainland;LDIF;0,088000
1283;U.S.A - Mainland;LDIF;0,088000
1301;U.S.A - Mainland;LDIF;0,088000
1302;U.S.A - Mainland;LDIF;0,088000
1303;U.S.A - Mainland;LDIF;0,088000
1318;U.S.A - Mainland;LDIF;0,088000
1319;U.S.A - Mainland;LDIF;0,088000
1320;U.S.A - Mainland;LDIF;0,088000
1321;U.S.A - Mainland;LDIF;0,088000
1322;U.S.A - Mainland;LDIF;0,088000
1351;U.S.A - Mainland;LDIF;0,088000
1352;U.S.A - Mainland;LDIF;0,088000
1360;U.S.A - Mainland;LDIF;0,088000
1361;U.S.A - Mainland;LDIF;0,088000
1412;U.S.A - Mainland;LDIF;0,088000
1413;U.S.A - Mainland;LDIF;0,088000
1414;U.S.A - Mainland;LDIF;0,088000
1415;U.S.A - Mainland;LDIF;0,088000
1456;U.S.A - Mainland;LDIF;0,088000
1458;U.S.A - Mainland;LDIF;0,088000
1469;U.S.A - Mainland;LDIF;0,088000
1470;U.S.A - Mainland;LDIF;0,088000
1508;U.S.A - Mainland;LDIF;0,088000
1509;U.S.A - Mainland;LDIF;0,088000
1510;U.S.A - Mainland;LDIF;0,088000
1512;U.S.A - Mainland;LDIF;0,088000
1544;U.S.A - Mainland;LDIF;0,088000
1551;U.S.A - Mainland;LDIF;0,088000
1557;U.S.A - Mainland;LDIF;0,088000
1559;U.S.A - Mainland;LDIF;0,088000
1586;U.S.A - Mainland;LDIF;0,088000
1601;U.S.A - Mainland;LDIF;0,088000
1602;U.S.A - Mainland;LDIF;0,088000
1603;U.S.A - Mainland;LDIF;0,088000
1619;U.S.A - Mainland;LDIF;0,088000
1620;U.S.A - Mainland;LDIF;0,088000
1623;U.S.A - Mainland;LDIF;0,088000
1626;U.S.A - Mainland;LDIF;0,088000
1628;U.S.A - Mainland;LDIF;0,088000
1669;U.S.A - Mainland;LDIF;0,088000
1678;U.S.A - Mainland;LDIF;0,088000
1681;U.S.A - Mainland;LDIF;0,088000
1682;U.S.A - Mainland;LDIF;0,088000
1715;U.S.A - Mainland;LDIF;0,088000
1716;U.S.A - Mainland;LDIF;0,088000
1717;U.S.A - Mainland;LDIF;0,088000
1718;U.S.A - Mainland;LDIF;0,088000
1760;U.S.A - Mainland;LDIF;0,088000
1762;U.S.A - Mainland;LDIF;0,088000
1763;U.S.A - Mainland;LDIF;0,088000
1764;U.S.A - Mainland;LDIF;0,088000
1801;U.S.A - Mainland;LDIF;0,088000
1802;U.S.A - Mainland;LDIF;0,088000
1803;U.S.A - Mainland;LDIF;0,088000
1804;U.S.A - Mainland;LDIF;0,088000
1831;U.S.A - Mainland;LDIF;0,088000
1832;U.S.A - Mainland;LDIF;0,088000
1833;U.S.A - Mainland;LDIF;0,088000
1835;U.S.A - Mainland;LDIF;0,088000
1863;U.S.A - Mainland;LDIF;0,088000
1864;U.S.A - Mainland;LDIF;0,088000
1865;U.S.A - Mainland;LDIF;0,088000
1866;U.S.A - Mainland;LDIF;0,088000
1909;U.S.A - Mainland;LDIF;0,088000
1910;U.S.A - Mainland;LDIF;0,088000
1912;U.S.A - Mainland;LDIF;0,088000
1913;U.S.A - Mainland;LDIF;0,088000
1914;U.S.A - Mainland;LDIF;0,088000
1937;U.S.A - Mainland;LDIF;0,088000
1938;U.S.A - Mainland;LDIF;0,088000
1940;U.S.A - Mainland;LDIF;0,088000
1941;U.S.A - Mainland;LDIF;0,088000
1980;U.S.A - Mainland;LDIF;0,088000
1984;U.S.A - Mainland;LDIF;0,088000
1985;U.S.A - Mainland;LDIF;0,088000
1989;U.S.A - Mainland;LDIF;0,088000
1201;U.S.A - Mainland;LDIF;0,088000
1202;U.S.A - Mainland;LDIF;0,088000
1218;U.S.A - Mainland;LDIF;0,088000
1219;U.S.A - Mainland;LDIF;0,088000
1220;U.S.A - Mainland;LDIF;0,088000
1224;U.S.A - Mainland;LDIF;0,088000
1256;U.S.A - Mainland;LDIF;0,088000
1260;U.S.A - Mainland;LDIF;0,088000
1262;U.S.A - Mainland;LDIF;0,088000
1267;U.S.A - Mainland;LDIF;0,088000
1269;U.S.A - Mainland;LDIF;0,088000
1309;U.S.A - Mainland;LDIF;0,088000
1310;U.S.A - Mainland;LDIF;0,088000
1312;U.S.A - Mainland;LDIF;0,088000
1313;U.S.A - Mainland;LDIF;0,088000
1330;U.S.A - Mainland;LDIF;0,088000
1331;U.S.A - Mainland;LDIF;0,088000
1334;U.S.A - Mainland;LDIF;0,088000
1336;U.S.A - Mainland;LDIF;0,088000
1401;U.S.A - Mainland;LDIF;0,088000
1402;U.S.A - Mainland;LDIF;0,088000
1404;U.S.A - Mainland;LDIF;0,088000
1405;U.S.A - Mainland;LDIF;0,088000
1406;U.S.A - Mainland;LDIF;0,088000
1425;U.S.A - Mainland;LDIF;0,088000
1430;U.S.A - Mainland;LDIF;0,088000
1432;U.S.A - Mainland;LDIF;0,088000
1434;U.S.A - Mainland;LDIF;0,088000
1484;U.S.A - Mainland;LDIF;0,088000
1500;U.S.A - Mainland;LDIF;0,088000
1501;U.S.A - Mainland;LDIF;0,088000
1502;U.S.A - Mainland;LDIF;0,088000
1520;U.S.A - Mainland;LDIF;0,088000
1530;U.S.A - Mainland;LDIF;0,088000
1531;U.S.A - Mainland;LDIF;0,088000
1533;U.S.A - Mainland;LDIF;0,088000
1566;U.S.A - Mainland;LDIF;0,088000
1567;U.S.A - Mainland;LDIF;0,088000
1570;U.S.A - Mainland;LDIF;0,088000
1571;U.S.A - Mainland;LDIF;0,088000
1573;U.S.A - Mainland;LDIF;0,088000
1609;U.S.A - Mainland;LDIF;0,088000
1610;U.S.A - Mainland;LDIF;0,088000
1612;U.S.A - Mainland;LDIF;0,088000
1614;U.S.A - Mainland;LDIF;0,088000
1641;U.S.A - Mainland;LDIF;0,088000
1646;U.S.A - Mainland;LDIF;0,088000
1650;U.S.A - Mainland;LDIF;0,088000
1651;U.S.A - Mainland;LDIF;0,088000
1703;U.S.A - Mainland;LDIF;0,088000
1704;U.S.A - Mainland;LDIF;0,088000
1706;U.S.A - Mainland;LDIF;0,088000
1707;U.S.A - Mainland;LDIF;0,088000
1708;U.S.A - Mainland;LDIF;0,088000
1727;U.S.A - Mainland;LDIF;0,088000
1731;U.S.A - Mainland;LDIF;0,088000
1732;U.S.A - Mainland;LDIF;0,088000
1734;U.S.A - Mainland;LDIF;0,088000
1773;U.S.A - Mainland;LDIF;0,088000
1774;U.S.A - Mainland;LDIF;0,088000
1775;U.S.A - Mainland;LDIF;0,088000
1779;U.S.A - Mainland;LDIF;0,088000
1814;U.S.A - Mainland;LDIF;0,088000
1815;U.S.A - Mainland;LDIF;0,088000
1816;U.S.A - Mainland;LDIF;0,088000
1817;U.S.A - Mainland;LDIF;0,088000
1848;U.S.A - Mainland;LDIF;0,088000
1850;U.S.A - Mainland;LDIF;0,088000
1855;U.S.A - Mainland;LDIF;0,088000
1856;U.S.A - Mainland;LDIF;0,088000
1881;U.S.A - Mainland;LDIF;0,088000
1882;U.S.A - Mainland;LDIF;0,088000
1888;U.S.A - Mainland;LDIF;0,088000
1901;U.S.A - Mainland;LDIF;0,088000
1919;U.S.A - Mainland;LDIF;0,088000
1920;U.S.A - Mainland;LDIF;0,088000
1925;U.S.A - Mainland;LDIF;0,088000
1928;U.S.A - Mainland;LDIF;0,088000
1954;U.S.A - Mainland;LDIF;0,088000
1956;U.S.A - Mainland;LDIF;0,088000
1959;U.S.A - Mainland;LDIF;0,088000
1970;U.S.A - Mainland;LDIF;0,088000
1971;U.S.A - Mainland;LDIF;0,088000
1203;U.S.A - Mainland;LDIF;0,088000
1206;U.S.A - Mainland;LDIF;0,088000
1214;U.S.A - Mainland;LDIF;0,088000
1216;U.S.A - Mainland;LDIF;0,088000
1228;U.S.A - Mainland;LDIF;0,088000
1231;U.S.A - Mainland;LDIF;0,088000
1251;U.S.A - Mainland;LDIF;0,088000
1253;U.S.A - Mainland;LDIF;0,088000
1270;U.S.A - Mainland;LDIF;0,088000
1276;U.S.A - Mainland;LDIF;0,088000
1305;U.S.A - Mainland;LDIF;0,088000
1308;U.S.A - Mainland;LDIF;0,088000
1314;U.S.A - Mainland;LDIF;0,088000
1316;U.S.A - Mainland;LDIF;0,088000
1323;U.S.A - Mainland;LDIF;0,088000
1325;U.S.A - Mainland;LDIF;0,088000
1339;U.S.A - Mainland;LDIF;0,088000
1347;U.S.A - Mainland;LDIF;0,088000
1364;U.S.A - Mainland;LDIF;0,088000
1385;U.S.A - Mainland;LDIF;0,088000
1407;U.S.A - Mainland;LDIF;0,088000
1409;U.S.A - Mainland;LDIF;0,088000
1419;U.S.A - Mainland;LDIF;0,088000
1424;U.S.A - Mainland;LDIF;0,088000
1435;U.S.A - Mainland;LDIF;0,088000
1442;U.S.A - Mainland;LDIF;0,088000
1445;U.S.A - Mainland;LDIF;0,088000
1475;U.S.A - Mainland;LDIF;0,088000
1479;U.S.A - Mainland;LDIF;0,088000
1504;U.S.A - Mainland;LDIF;0,088000
1507;U.S.A - Mainland;LDIF;0,088000
1513;U.S.A - Mainland;LDIF;0,088000
1516;U.S.A - Mainland;LDIF;0,088000
1518;U.S.A - Mainland;LDIF;0,088000
1534;U.S.A - Mainland;LDIF;0,088000
1540;U.S.A - Mainland;LDIF;0,088000
1562;U.S.A - Mainland;LDIF;0,088000
1564;U.S.A - Mainland;LDIF;0,088000
1575;U.S.A - Mainland;LDIF;0,088000
1585;U.S.A - Mainland;LDIF;0,088000
1605;U.S.A - Mainland;LDIF;0,088000
1607;U.S.A - Mainland;LDIF;0,088000
1616;U.S.A - Mainland;LDIF;0,088000
1618;U.S.A - Mainland;LDIF;0,088000
1630;U.S.A - Mainland;LDIF;0,088000
1636;U.S.A - Mainland;LDIF;0,088000
1657;U.S.A - Mainland;LDIF;0,088000
1661;U.S.A - Mainland;LDIF;0,088000
1700;U.S.A - Mainland;LDIF;0,088000
1702;U.S.A - Mainland;LDIF;0,088000
1712;U.S.A - Mainland;LDIF;0,088000
1714;U.S.A - Mainland;LDIF;0,088000
1719;U.S.A - Mainland;LDIF;0,088000
1724;U.S.A - Mainland;LDIF;0,088000
1740;U.S.A - Mainland;LDIF;0,088000
1754;U.S.A - Mainland;LDIF;0,088000
1769;U.S.A - Mainland;LDIF;0,088000
1772;U.S.A - Mainland;LDIF;0,088000
1781;U.S.A - Mainland;LDIF;0,088000
1786;U.S.A - Mainland;LDIF;0,088000
1806;U.S.A - Mainland;LDIF;0,088000
1812;U.S.A - Mainland;LDIF;0,088000
1822;U.S.A - Mainland;LDIF;0,088000
1830;U.S.A - Mainland;LDIF;0,088000
1843;U.S.A - Mainland;LDIF;0,088000
1845;U.S.A - Mainland;LDIF;0,088000
1858;U.S.A - Mainland;LDIF;0,088000
1860;U.S.A - Mainland;LDIF;0,088000
1872;U.S.A - Mainland;LDIF;0,088000
1880;U.S.A - Mainland;LDIF;0,088000
1903;U.S.A - Mainland;LDIF;0,088000
1906;U.S.A - Mainland;LDIF;0,088000
1915;U.S.A - Mainland;LDIF;0,088000
1917;U.S.A - Mainland;LDIF;0,088000
1931;U.S.A - Mainland;LDIF;0,088000
1936;U.S.A - Mainland;LDIF;0,088000
1947;U.S.A - Mainland;LDIF;0,088000
1951;U.S.A - Mainland;LDIF;0,088000
1972;U.S.A - Mainland;LDIF;0,088000
1978;U.S.A - Mainland;LDIF;0,088000
256;Uganda;LDIF;0,530000
256477;Uganda - Mobile;LDIM;0,610000
2567;Uganda - Mobile;LDIM;0,610000
25673;Uganda - Mobile;LDIM;0,610000
256204;Uganda - Mobile;LDIM;0,610000
25639;Uganda - Mobile;LDIM;0,610000
25632;Uganda - Mobile;LDIM;0,610000
380;Ukraine;LDIF;0,480900
38062;Ukraine - Donetsk;LDIF;0,480900
38044;Ukraine - Kiev;LDIF;0,480900
38050;Ukraine - Mobile;LDIM;0,620000
38039;Ukraine - Mobile;LDIM;0,620000
38063;Ukraine - Mobile;LDIM;0,620000
3809;Ukraine - Mobile;LDIM;0,620000
38066;Ukraine - Mobile;LDIM;0,620000
38067;Ukraine - Mobile;LDIM;0,620000
38068;Ukraine - Mobile;LDIM;0,620000
38073;Ukraine - Mobile;LDIM;0,620000
